Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,distan_parkKM,dist_schoolKM,NPisos,Estado,id,Realtor
391457150,10850,477387,LaCisterna,Sevendecasaensectorponientedelacisterna,4,2,164,345,1,"0,5","0,1",1,1,19644266,
566440300,15700,690781,Colina,Av.Joserabat,4,4,164,579,4,"0,3","0,1",3,1,19643736,OSSANDON CORREDORES ASOCIADOS S.A.
577264000,16000,703980,Huechuraba,Caminodelosfresnos,5,5,209,667,3,"0,3","0,1",2,0,19642547,Nexxos
270592500,7500,329991,Huechuraba,CondominioenSolar.,5,3,140,270,2,"0,7","0,1",1,1,19642492,Propital
644010150,17850,785378,LoBarnechea,Estupendacasaencondominioberna/pieandino,5,4,186,394,2,"0,3","0,1",2,0,19642450,Lyon y Balmaceda Ltda.
98000000,2716,119512,SanBernardo,entreavenidaBaqueanoyAlmiranteRiveros,2,1,59,105,2,"1,8","0,4",1,0,19639975,Easyprop
58000000,1608,70732,PuenteAlto,DorcasconAvSargentoMenadier,2,1,68,98,1,"3,1","0,6",3,0,16374893,Unne
670000000,18570,817073,LaFlorida,AvLaFloridaconRojasMagallanes,3,2,250,800,5,"0,3","0,1",2,0,16773334,Unne
883935500,24500,1077970,LoBarnechea,Pieandino,4,4,230,697,,"0,2","0,0",1,0,19639321,Agustín Fuenzalida Propiedades
189811619,5261,231478,PuenteAlto,CuidaddelEste,5,3,178,264,3,"1,0","0,2",3,1,19637256,Nexxos
375221600,10400,457587,Colina,sanluis20555,5,4,140,420,3,"0,5","0,1",2,0,19637215,Nexxos
685501000,19000,835977,Vitacura,LuisPasteur,5,3,180,270,4,"0,3","0,1",1,1,19636878,Nexxos
55000000,1524,67073,SanBernardo,VillaEduardoAnguita,2,1,55,70,1,"3,3","0,7",2,0,16234337,Unne
190000000,5266,231707,Lampa,SantaCarolina,3,1,114,1089,,"0,9","0,2",1,0,16155011,Echeverria Propiedades
371252910,10290,452747,Ñuñoa,EstrellaSolitaria/SimónBolivar,3,3,117,170,2,"0,5","0,1",3,0,19635908,Cata Brochet
487066500,13500,593984,Colina,Santamartadeliray,6,4,240,5000,2,"0,4","0,1",2,0,19635511,Nexxos
461811200,12800,563184,Colina,PadreSergiocorrea,4,3,140,485,,"0,4","0,1",3,0,19635467,Nexxos
89836710,2490,109557,Maipú,(abq)constantinoplavillaelabrazo,3,2,110,146,,"2,0","0,4",1,0,18792431,Elitte Propiedades
95000000,2633,115854,PedroAguirreCerda,MauricioRugendasconClotarioBlest,3,1,70,81,1,"1,9","0,4",2,0,9362303,Unne
97000000,2689,118293,Peñalolén,JacarandaconAvGrecia,3,2,66,69,,"1,9","0,4",3,0,17831689,Unne
595303500,16500,725980,LaReina,Onofrejarpaalt.12000,3,3,138,333,2,"0,3","0,1",2,0,19632898,Alto Andes
234513500,6500,285992,Recoleta,Valdivieso253,2,,250,867,,"0,8","0,2",1,1,19632761,Easyprop
212866100,5900,259593,Peñalolén,Pasajeunonorte7841,3,2,99,198,3,"0,8","0,2",2,0,19632714,Easyprop
226936910,6290,276752,QuintaNormal,IngenieroLloydconConsulPoinsett,3,2,129,462,3,"0,8","0,2",1,0,11313085,Unne
472634900,13100,576384,LoBarnechea,Lagoleman,4,4,150,254,2,"0,4","0,1",3,0,8496762,Easyprop
1046291000,29000,1275965,Colina,Condominioelalgarrobalii//callelosfundos,6,7,633,5050,7,"0,2","0,0",2,0,4812917,Unne
126276500,3500,153996,Maipú,TrenaMelipilla,3,2,84,128,2,"1,4","0,3",1,0,10677018,Mi Llave
100000000,2772,121951,Lampa,Lasdalias2195,2,1,70,100,1,"1,8","0,4",3,0,6521658,Corredores Independientes
429340100,11900,523585,Colina,AvenidaChamisero13372,4,3,165,350,3,"0,4","0,1",2,0,17104596,Unne
175000000,4850,213415,SanMiguel,QuintaTransversal,4,3,150,200,2,"1,0","0,2",1,1,10621316,Unne
775698500,21500,945974,LoBarnechea,SectorCam.LosRefugiosdelArrayan,4,3,280,5500,6,"0,2","0,0",3,1,19629488,Unne
190000000,5266,231707,LaCisterna,Goycochea/TrinidadRamírez,5,2,200,210,,"0,9","0,2",2,0,7977938,Jorge Pablo Caro Propiedades
681893100,18900,831577,Colina,CondominioHaciendaChicureo,6,5,341,948,2,"0,3","0,1",1,1,19629457,Unne
606127200,16800,739180,Providencia,CercanoaEliodoroYañezconElBosque,,2,216,237,2,"0,3","0,1",2,1,19629379,Unne
550204750,15250,670981,Ñuñoa,IrarrázavalconDiagonalOriente,2,1,120,709,3,"0,3","0,1",3,0,19629354,Unne
85146440,2360,103837,Buin,Buinmaipo,5,1,90,94,,"2,1","0,4",1,1,16712344,Brokers Inmobiliarios
119990000,3326,146329,Melipilla,caminoavalparaiso40580,3,1,85,1665,4,"1,5","0,3",2,0,19628108,Unne
189000000,5239,230488,PuenteAlto,elapero,5,3,160,194,3,"1,0","0,2",3,1,19628046,Unne
140000000,3880,170732,SanBernardo,santafilomena&laestación,3,1,56,144,1,"1,3","0,3",1,1,19627915,Unne
125000000,3465,152439,Conchalí,lareja&baróndejurasreales,3,1,83,194,1,"1,4","0,3",2,1,19627888,Unne
99000000,2744,120732,PadreHurtado,chopin&rodolfojaramillo,3,2,60,90,2,"1,8","0,4",3,0,19627849,Unne
177990000,4933,217061,Buin,victortroncosomuñoz321,3,3,95,211,2,"1,0","0,2",2,0,19627823,Unne
68000000,1885,82927,PuenteAlto,LaPrimaveraconPuertoAysén/casa2d,2,1,45,105,,"2,7","0,5",1,0,19627648,Unne
66746150,1850,81398,ElBosque,CaciquePelantaroconLlanquiray,2,1,75,142,1,"2,7","0,5",3,1,14604937,Unne
1190607000,33000,1451960,LasCondes,AvenidaElMonte/Amancai,5,4,550,1250,,"0,2","0,0",2,0,19627223,Berrios Zegers
306671500,8500,373990,Colina,Santaelena,4,3,140,440,2,"0,6","0,1",1,1,19627090,Tsi Property
130000000,3603,158537,Maipú,ConquistadorOriente/CaminoARinconada,3,2,70,96,,"1,4","0,3",2,0,19627066,Propiedades Centro Santiago SPA
125000000,3465,152439,PuenteAlto,RioClaroconLosToros,4,2,93,136,4,"1,4","0,3",1,1,9471350,Unne
120000000,3326,146341,EstaciónCentral,Atahualpa,4,1,99,196,,"1,5","0,3",3,0,19626796,Unne
132951115,3685,162136,PuenteAlto,Lasnievesorienteentreavméxicocontroncalsanfrancisco,4,3,79,97,1,"1,4","0,3",2,1,19626635,
340946550,9450,415788,Peñalolén,ElValle//Consistorial,4,3,129,268,2,"0,5","0,1",1,1,19626557,Unne
180395000,5000,219994,SanBernardo,Maestranza/av.Portalesoriente/sanbernardo,6,3,115,115,,"1,0","0,2",3,1,19626264,
165602610,4590,201954,LaFlorida,Jardínalto/enriqueolivares/av.Tobalaba,3,2,91,152,,"1,1","0,2",2,1,19626242,
202042400,5600,246393,Huechuraba,BertaCorrea2010-Condominio,3,3,95,136,2,"0,9","0,2",1,0,19625312,Unne
440163800,12200,536785,Vitacura,Loscastaños,4,2,88,240,2,"0,4","0,1",2,1,19625127,Easyprop
188296301,5219,229630,PuenteAlto,(FNB)AvenidaJorgeRossOssaesquinaEjercitoLibertador,3,3,134,168,2,"1,0","0,2",1,0,19625104,Elitte Propiedades
143955210,3990,175555,Maipú,Lasparcelas,5,2,91,91,1,"1,3","0,3",3,0,19624784,Brokers Inmobiliarios
100000000,2772,121951,PuenteAlto,Gabrielaponiente,1,2,165,190,1,"1,8","0,4",2,1,19624771,Brokers Inmobiliarios
450987500,12500,549985,Colina,CondominiocontiguoacolegioAlianzaFrancesa,5,4,172,390,3,"0,4","0,1",3,1,19624642,ProUrbe Manquehue
171375250,4750,208994,PuenteAlto,Jardinesdevizcachas,3,3,94,180,2,"1,1","0,2",1,0,19623797,Nexxos
72158000,2000,87998,Melipilla,IvanCamposAravena,3,1,73,129,1,"2,5","0,5",2,1,19623759,Nexxos
57726400,1600,70398,SanBernardo,Sanesteban,2,2,90,110,,"3,1","0,6",3,0,19623299,Unne
847856500,23500,1033971,LasCondes,Quinchamali-avenidalascondes,6,4,330,750,5,"0,2","0,0",2,1,19623168,Unne
185806850,5150,226594,PuenteAlto,Casade2pisoscon3d+3b+patio+terraza+quincho-riegoautom.,3,3,94,200,,"1,0","0,2",1,0,19623121,Corredorpro Spa
342750500,9500,417988,Colina,Colina,3,3,140,348,3,"0,5","0,1",2,1,19623088,Bernal Propiedades - Santa Elena de Chicureo
492478350,13650,600583,LasCondes,EstadioSanJorge,4,,150,370,,"0,4","0,1",1,0,16579145,Vivaqui Propiedades
140347310,3890,171155,SanBernardo,Casarecienremodelada,3,3,72,141,,"1,3","0,3",3,0,19621468,
295847800,8200,360790,PuenteAlto,ElQuiscoconElVolcan,4,1,173,1000,3,"0,6","0,1",2,1,6245890,Unne
105000000,2910,128049,PuenteAlto,Loslingues,3,1,76,105,4,"1,7","0,3",1,0,19621031,Grupo Premium Propiedades Santiago
64942200,1800,79198,PuenteAlto,Elsauce/lascastañuelas,3,1,50,83,1,"2,8","0,6",3,0,19620997,Grupo Premium Propiedades Santiago
450987500,12500,549985,Colina,AvenidaCahmisero13370,5,5,182,417,4,"0,4","0,1",2,1,17104626,Unne
120000000,3326,146341,PadreHurtado,Condominioaltocasares1b,3,2,77,77,2,"1,5","0,3",1,1,19620239,Grupo Premium Propiedades Santiago
178000000,4934,217073,Maipú,Pjcaletatoltelconptomadero,3,3,90,140,2,"1,0","0,2",3,0,19620151,Grupo Premium Propiedades Santiago
101021200,2800,123197,Santiago,Avjosejoaquinperezconavñuble,4,1,95,158,,"1,8","0,4",2,1,19620140,Grupo Premium Propiedades Santiago
90197500,2500,109997,Maipú,Pjeconventoviejoconlastinajas,3,2,49,90,2,"2,0","0,4",1,1,19620123,Grupo Premium Propiedades Santiago
212505310,5890,259153,IsladeMaipo,LaCampiña800,3,3,110,302,2,"0,8","0,2",2,1,19619630,Grupo Premium Propiedades Santiago
180214605,4995,219774,Independencia,Longitudinalseis,3,1,250,250,,"1,0","0,2",3,1,19619254,Brokers Inmobiliarios
198434500,5500,241993,Macul,Quilin/ramoncruz,3,3,190,180,4,"0,9","0,2",1,0,15096379,Unne
157917783,4377,192583,Macul,loslimoneros3900,4,1,81,171,3,"1,1","0,2",2,0,19395114,Unne
130000000,3603,158537,Quilicura,Sevendecasa3d1b2e-locruzatconmatta,3,1,87,146,2,"1,4","0,3",3,0,19617912,Brokers Inmobiliarios
155000000,4296,189024,PuenteAlto,Av.EjercitoLibertadorconLosComendadores,7,2,105,210,3,"1,2","0,2",1,0,7069601,Unne
125000000,3465,152439,Maipú,Avenida4poniente-Esdras,3,3,90,117,,"1,4","0,3",2,1,19617315,Unne
129884400,3600,158396,Buin,Caminobuinmaipo,3,2,80,110,,"1,4","0,3",3,0,19617211,Brokers Inmobiliarios
84929966,2354,103573,PuenteAlto,Brisasdbrisasdelmaipo,2,1,90,110,1,"2,1","0,4",2,1,19616385,Inmobienes.
126000000,3492,153659,Peñalolén,Seliquida!casa2pisosenpeñalolen4dormitorios,4,2,100,200,,"1,4","0,3",1,1,19616367,Brokers Inmobiliarios
154778910,4290,188755,EstaciónCentral,MetroEcuador,5,2,142,120,,"1,2","0,2",3,1,11454564,Easyprop
667461500,18500,813977,Colina,SantaEsther,6,5,,,,"0,3","0,1",2,0,19616091,Easyprop
100000000,2772,121951,Maipú,Villalosheroes,3,2,59,95,,"1,8","0,4",1,0,19616049,Unne
248584310,6890,303152,Buin,PedroGarhnamSaravia2577,3,3,116,260,2,"0,7","0,1",2,1,14602106,Alto Andes
775698500,21500,945974,SanJosédeMaipo,LoValdes,6,2,565,5160,20,"0,2","0,0",1,0,4075445,Alto Andes
133492300,3700,162795,PuenteAlto,Cercaalaestacionsoteroelrio,2,1,90,110,4,"1,4","0,3",3,1,18799882,Nexxos
150000000,4158,182927,LaGranja,oeste,6,4,100,510,4,"1,2","0,2",2,0,15161211,Urbalia
55000000,1524,67073,Melipilla,Josehormazabal,2,1,91,91,1,"3,3","0,7",1,1,17153242,Brokers Inmobiliarios
649061210,17990,791538,LasCondes,LosAlmendros,3,4,162,162,4,"0,3","0,1",3,0,17562514,Alto Andes
75000000,2079,91463,PuenteAlto,Tiziano,2,1,59,100,2,"2,4","0,5",2,1,8384794,
160154681,4439,195311,PuenteAlto,Cuidadelsol,3,3,130,130,1,"1,1","0,2",1,1,17153259,Brokers Inmobiliarios
163000000,4518,198780,Cerrillos,LosLirios&FélixMargoz,3,2,120,260,3,"1,1","0,2",2,1,19612033,
100000000,2772,121951,Lampa,Lasdalias2195,2,1,70,100,1,"1,8","0,4",1,1,4565969,Corredores Independientes
90000000,2495,109756,PuenteAlto,Puentealto,5,1,100,100,,"2,0","0,4",3,0,17153195,Brokers Inmobiliarios
456399350,12650,556585,Providencia,Kalam,5,3,160,260,6,"0,4","0,1",2,1,16008219,Alto Andes
618827008,17152,754667,Colina,LasBrisasdeChicureo,4,5,254,5000,3,"0,3","0,1",3,0,15179849,
85000000,2356,103659,PuenteAlto,PuntaBlanca,2,1,45,60,1,"2,1","0,4",1,0,8284994,Metro cúbico propiedades
48500000,1344,59146,PuenteAlto,Mahuidanche,2,1,45,70,,"3,7","0,7",2,0,19605250,Maritza Andrea Pelayo Lobos
160000000,4435,195122,Macul,Unacuadradelauniversidadcatólica,4,3,112,162,,"1,1","0,2",3,1,10202650,Movahome Corredores Integrados
165963400,4600,202394,Quilicura,Laalhambra,4,2,105,120,1,"1,1","0,2",2,0,8908219,Corredores Independientes
681857021,18899,831533,LoBarnechea,Conradoriosgallardos/n,6,4,263,500,4,"0,3","0,1",1,1,8027934,Easyprop
99000000,2744,120732,LaFlorida,Huelen8817,2,1,82,162,1,"1,8","0,4",2,1,19564027,
70000000,1940,85366,PuenteAlto,Av.LaSerena,3,2,56,123,,"2,6","0,5",1,1,19597442,
125000000,3465,152439,CerroNavia,Pasajekasungo7350,3,2,145,145,,"1,4","0,3",3,0,17048282,Brokers Inmobiliarios
90000000,2495,109756,QuintaNormal,Abtao1037,4,1,80,80,,"2,0","0,4",2,0,12203022,
339142600,9400,413589,SanJosédeMaipo,ElManzanosectorRestauranteLunaLlena,4,2,140,1500,5,"0,5","0,1",1,1,16855018,Easyprop
170112485,4715,207454,Pudahuel,Lagunasur,3,3,130,141,1,"1,1","0,2",3,1,19595896,Cadepar Propiedades SpA
130000000,3603,158537,Maipú,Pasajeacólitos446,2,1,47,133,3,"1,4","0,3",2,1,19594767,
560000000,15521,682927,Santiago,AvenidaManuelAntonioMatta,1,1,722,355,,"0,3","0,1",1,0,7701794,Armacima
847856500,23500,1033971,Colina,BrisasDeChicureo,4,4,2061,392,,"0,2","0,0",3,1,7701653,Armacima
290000000,8038,353659,SanJosédeMaipo,ElIngenio,3,3,1690,230,,"0,6","0,1",2,0,7702181,Armacima
170000000,4712,207317,Quilicura,AvenidaLasTorres,3,3,150,110,2,"1,1","0,2",1,0,8206482,Armacima
125000000,3465,152439,SanBernardo,LuisGoicolea,6,2,220,135,,"1,4","0,3",2,1,8290903,Armacima
140000000,3880,170732,PuenteAlto,PasajeVaitea,3,2,128,127,1,"1,3","0,3",3,1,12437935,Armacima
270592500,7500,329991,LaFlorida,ñuke,3,3,125,140,2,"0,7","0,1",1,1,15565124,Armacima
67000000,1857,81707,Melipilla,PadreAlbertoHurtado,4,1,5661,81,,"2,7","0,5",2,0,19594001,Paula Vivanco Arenas
155139700,4300,189195,Melipilla,Pomaire,3,2,80,230,2,"1,2","0,2",3,0,13830007,
105000000,2910,128049,Melipilla,Melipilla,3,2,70,100,1,"1,7","0,3",1,0,18215242,
573656100,15900,699581,LoBarnechea,Padretedhuard,6,4,178,225,2,"0,3","0,1",2,0,17043437,Alto Andes
432948000,12000,527985,LaReina,Casa3pisos/townhouse4dorm.másservicios,5,3,210,250,1,"0,4","0,1",3,0,16561509,Nexxos
160000000,4435,195122,SanBernardo,Laplaya,4,1,100,260,3,"1,1","0,2",2,1,19584717,
185806850,5150,226594,Maipú,Cordilleradelacosta1685,5,3,120,130,1,"1,0","0,2",1,1,8908112,Corredores Independientes
115000000,3187,140244,EstaciónCentral,AvenidaLasTorres,4,1,80,112,3,"1,6","0,3",3,0,13812719,alejandra escanilla garrido
130000000,3603,158537,Maipú,estadosunidos,2,1,,150,2,"1,4","0,3",2,0,14161497,alejandra escanilla garrido
84000000,2328,102439,Maipú,Lasgarzas,3,1,49,108,3,"2,1","0,4",1,0,16391204,alejandra escanilla garrido
214922603,5957,262101,PuenteAlto,LaMonturaHaciendaElPeñon,3,2,94,283,2,"0,8","0,2",2,0,11434197,Easyprop
215896736,5984,263289,SanMiguel,Quintaavenida1481,3,3,160,500,3,"0,8","0,2",1,0,11636848,Easyprop
234152710,6490,285552,Ñuñoa,Av.JoséPedroAlessandri1625,4,3,109,119,1,"0,8","0,2",3,0,7971620,Good Property
420320350,11650,512586,Santiago,AlamedaBernardoO´Higgins/SalvadorSanfuentes,3,3,195,205,,"0,4","0,1",2,0,5869858,Jorge Pablo Caro Propiedades
288632000,8000,351990,PuenteAlto,Ladehesadelaviña,3,3,250,250,1,"0,6","0,1",1,0,17153222,Brokers Inmobiliarios
85146440,2360,103837,Conchalí,Huechuraba,3,1,78,178,1,"2,1","0,4",3,1,19575780,
180395000,5000,219994,Cerrillos,Dirigentanorasalazarcastro7491,3,3,158,158,1,"1,0","0,2",2,1,17048270,Brokers Inmobiliarios
135000000,3742,164634,Maipú,Lasbrisas,6,3,124,108,,"1,3","0,3",1,1,19573125,Corredora De Propiedades Alto Coipue Spa
155000000,4296,189024,Maipú,Píndaro,3,2,95,155,1,"1,2","0,2",2,0,19572481,Corredora De Propiedades Alto Coipue Spa
88000000,2439,107317,Maipú,PasajeQuellón,3,2,78,75,1,"2,1","0,4",1,0,19571404,Corredora De Propiedades Alto Coipue Spa
145000000,4019,176829,Maipú,SanEduardo,4,3,107,138,2,"1,2","0,2",3,0,19568094,Corredora De Propiedades Alto Coipue Spa
60000000,1663,73171,PuenteAlto,Pasajecerrobismarck,3,2,50,60,1,"3,0","0,6",2,0,17783069,Brokers Inmobiliarios
95000000,2633,115854,PadreHurtado,ManuelRojas121,4,1,98,165,1,"1,9","0,4",3,1,12497759,
126276500,3500,153996,Maipú,ReneOlivarescon4poniente,4,2,102,128,2,"1,4","0,3",1,0,18841679,Nexxos
82981700,2300,101197,Maipú,QuintaVergara,3,1,71,100,1,"2,2","0,4",2,1,10542399,
209258200,5800,255193,SanBernardo,DelManantial/LasPircas,3,3,97,97,2,"0,9","0,2",3,0,7963625,Jorge Pablo Caro Propiedades
150000000,4158,182927,PuenteAlto,Elpeñón,3,2,80,160,1,"1,2","0,2",2,1,16688753,FAVREAU GESTIÓN INMOBILIARIA
432948000,12000,527985,Peñaflor,VicuñaMackennaParcelaciónSantaMaría,7,5,500,7700,14,"0,4","0,1",1,0,19558403,Nexxos
323000000,8953,393902,LaCisterna,SantaClaraconGranAvenidaapasosdemetroLoOvalle,6,5,246,600,,"0,6","0,1",2,1,19558349,Nexxos
530361300,14700,646782,LaReina,EcheñiquemetroSimonBolivar,5,4,200,510,,"0,3","0,1",1,0,19558265,Nexxos
125000000,3465,152439,LaCisterna,SanFranciscoconFernandezAlbano,3,1,75,180,3,"1,4","0,3",3,1,19558204,Nexxos
349966300,9700,426788,LaFlorida,Altomacul,3,3,105,320,,"0,5","0,1",2,1,19557110,
85000000,2356,103659,Peñaflor,VicuñaMackenna/Pasaje1,3,1,51,74,1,"2,1","0,4",1,1,19557060,Urbalia
239925350,6650,292592,Colina,EstanciaLiray,3,3,113,113,2,"0,8","0,2",3,0,19556501,Urbalia
45000000,1247,54878,Colina,Casacon2°PisoenVillaOroOlímpico,1,1,56,85,,"4,0","0,8",2,0,19556444,Corretajes Prosal
115000000,3187,140244,Recoleta,Recoleta,4,2,172,259,3,"1,6","0,3",1,1,19555359,Nexxos
306671500,8500,373990,CaleradeTango,Porlonquen,4,3,150,5000,8,"0,6","0,1",3,1,19553724,Tsi Property
631382500,17500,769979,LasCondes,CuartoCentenario/ConstancioVigil,3,3,170,236,2,"0,3","0,1",2,0,19553656,Nexxos
120000000,3326,146341,LaFlorida,Avenidatrinidad/santaraquel,4,2,79,142,,"1,5","0,3",1,0,19552964,
159938207,4433,195047,Ñuñoa,MetroÑuble,4,2,180,120,1,"1,1","0,2",2,0,19552685,Easyprop
95000000,2633,115854,PuenteAlto,Casaenventa/sectoravenidasancarlosconnemeciovicuña,2,1,60,88,1,"1,9","0,4",3,0,19552175,
115000000,3187,140244,Independencia,Independencia,3,1,6400,184000,1,"1,6","0,3",1,0,19551919,Agente Propiedades
216474000,6000,263993,PuenteAlto,CimaEscarpada,3,3,104,202,,"0,8","0,2",2,0,19551034,Easyprop
109500000,3035,133537,SanBernardo,Entreavenidacentralysantainés.,3,1,75,105,1,"1,6","0,3",3,0,19548685,Brokers Inmobiliarios
100000000,2772,121951,Lampa,ArturoPrat//SantaCecilia,2,2,85,120,,"1,8","0,4",1,1,11439319,Propital
505106000,14000,615983,SanMiguel,Chiloé/PedroMira,4,2,176,297,,"0,4","0,1",2,0,14160791,Mauricio Pino Propiedades
277808300,7700,338791,LaReina,LosMaitenes496,3,2,99,189,2,"0,6","0,1",3,0,19543348,
110000000,3049,134146,Pudahuel,VillaTravesíados,4,2,83,100,2,"1,6","0,3",2,0,14189331,RUKAM SPA
165000000,4573,201220,Maipú,CapellánFlorencioInfante,3,3,89,185,3,"1,1","0,2",1,0,12453834,
124472550,3450,151796,Peñaflor,PadreJoséGregorioMesa,3,2,,150,2,"1,4","0,3",3,1,19540216,Essan
120000000,3326,146341,SanRamón,pasajeyungayN°1744,4,1,126,119,1,"1,5","0,3",2,0,19539717,
85000000,2356,103659,Conchalí,Conchalí,3,1,78,178,1,"2,1","0,4",1,1,19534623,
129884400,3600,158396,Lampa,Lampa/larapinta,3,2,65,190,1,"1,4","0,3",2,1,19532540,Easyprop
90000000,2495,109756,Lampa,Excelenteestado3D1B,3,1,51,130,3,"2,0","0,4",1,1,19532509,Easyprop
178591050,4950,217794,Lampa,ValleGrande3D/3B,3,3,114,170,2,"1,0","0,2",3,1,19532485,Easyprop
259768800,7200,316791,Paine,Aculeo-PenínsulaElLeon,4,4,186,5000,,"0,7","0,1",2,1,19532328,Nexxos
399990000,11087,487793,Providencia,Oportunidad480m2terreno/miguelclaro/sta.Isabel,11,7,360,480,,"0,5","0,1",1,1,18739911,
89000000,2467,108537,Lampa,CondominioValleverde//CaíqueColin,3,2,53,87,1,"2,0","0,4",3,1,11439303,Propital
1800342100,49900,2195539,Vitacura,artigas,8,7,550,1602,6,"0,1","0,0",2,0,19522213,Corredores Asociados
539381050,14950,657782,Santiago,Juliabernstein,3,5,140,350,2,"0,3","0,1",1,1,19522166,Corredores Asociados
577264000,16000,703980,Santiago,Nancy,4,3,230,517,3,"0,3","0,1",2,1,19522143,Corredores Asociados
378829500,10500,461987,Santiago,MattaOriente,9,8,342,342,,"0,5","0,1",1,0,19521657,Corredores Asociados
1006604100,27900,1227566,Santiago,ColinaMiravalle,7,9,287,825,3,"0,2","0,0",3,1,19521397,Corredores Asociados
155000000,4296,189024,Maipú,IgnacioGarciaSilva2191,3,2,101,200,2,"1,2","0,2",2,1,19517564,Todo Propiedades
68550100,1900,83598,Santiago,Estado215,,1,31,31,,"2,6","0,5",3,0,19516078,Corredores Asociados
81538540,2260,99437,Recoleta,Dardignac28,1,1,35,42,,"2,2","0,4",1,1,19515832,Corredores Asociados
137100200,3800,167195,Recoleta,¨BomberoNuñez1385,1,2,70,70,1,"1,3","0,3",2,1,19513717,Corredores Asociados
138000000,3825,168293,PuenteAlto,PsajeAsis1505,3,2,111,136,2,"1,3","0,3",3,0,19513675,Corredores Asociados
203846350,5650,248593,PuenteAlto,LaconiaOriente1653,5,3,140,205,3,"0,9","0,2",2,0,19513634,Corredores Asociados
137990000,3825,168280,PuenteAlto,PasajeAsís1505,3,2,111,136,1,"1,3","0,3",1,0,19513606,Corredores Asociados
111844900,3100,136396,Providencia,MariaLuisaSantander468,,1,30,30,1,"1,6","0,3",2,0,19513569,Corredores Asociados
158747600,4400,193595,Peñaflor,Miraflores1110,3,3,94,140,3,"1,1","0,2",1,0,19513494,Corredores Asociados
158711521,4399,193551,Peñaflor,Miraflores1110,3,3,90,140,3,"1,1","0,2",3,0,19513460,Corredores Asociados
162355500,4500,197995,Peñaflor,Miraflores1110,3,3,94,120,3,"1,1","0,2",2,0,19513426,Corredores Asociados
155139700,4300,189195,Paine,18deseptiemrecohuelquem,,,50000000,5000,,"1,2","0,2",1,0,19513415,Corredores Asociados
171375250,4750,208994,LasCondes,PaulHarris980,3,2,70,76,1,"1,1","0,2",3,1,19513392,Corredores Asociados
173179200,4800,211194,LaFlorida,WalkerMartinez/GarciaHurtadodeMendoza,3,1,60,160,1,"1,0","0,2",2,1,14160767,Mauricio Pino Propiedades
55000000,1524,67073,LaFlorida,CalleAconcagua8040,4,3,97,144,,"3,3","0,7",1,1,19513277,Corredores Asociados
260000000,7206,317073,LaCisterna,LoOvalle0232,5,3,85,120,8,"0,7","0,1",3,1,19513264,Corredores Asociados
715085780,19820,872056,Colina,Condominiolosalgarrobosivb,5,7,336,5000,6,"0,3","0,1",2,1,19513222,Corredores Asociados
714364200,19800,871176,Colina,Condominiolosalgarrobosivb,5,7,336,5000,6,"0,3","0,1",1,1,19513180,Corredores Asociados
50077652,1388,61070,Santiago,PasajeLaParcelaN°24,3,1,78,78,1,"3,6","0,7",2,0,19510917,Corredores Asociados
1443160000,40000,1759951,Santiago,AvenidaMatta1420,,,1350,1350,,"0,1","0,0",3,1,19510913,Corredores Asociados
80000000,2217,97561,CerroNavia,RíoLundazi1613,4,2,90,162,2,"2,3","0,5",1,1,19509393,
299455700,8300,365190,Ñuñoa,Bremenconestrellasolitaria,3,2,115,172,2,"0,6","0,1",2,1,19508601,Corredores Asociados
469027000,13000,571984,Peñalolén,CaminodelaLomaconQuilínSur,5,4,170,530,2,"0,4","0,1",3,0,19508226,Corredores Asociados
228740860,6340,278952,Melipilla,SilvaChavezconLibertad,3,2,196,1012,,"0,8","0,2",1,0,19508185,Corredores Asociados
120000000,3326,146341,Melipilla,Lomasdesanpedrolt2,3,2,100,5000,2,"1,5","0,3",2,1,19508161,Corredores Asociados
432948000,12000,527985,Maipú,TristanValdezconPajaritos,5,3,153,721,5,"0,4","0,1",3,0,19508132,Corredores Asociados
898367100,24900,1095570,LaReina,Helsby10000,5,5,311,1543,6,"0,2","0,0",2,0,19508076,Corredores Asociados
1046291000,29000,1275965,LaReina,Helsby10000,5,4,324,1105,5,"0,2","0,0",1,1,19508034,Corredores Asociados
230000000,6375,280488,Independencia,Almería1750,4,2,130,216,2,"0,8","0,2",3,1,19508000,Corredores Asociados
270592500,7500,329991,Huechuraba,Caciqueschilenos,6,3,170,300,2,"0,7","0,1",2,0,19507973,Corredores Asociados
245337200,6800,299192,Huechuraba,EstivalPoniente,4,3,140,179,2,"0,7","0,1",1,1,19507961,Corredores Asociados
970525100,26900,1183567,Colina,CondominioBrisasdeChicureo,5,4,490,5200,6,"0,2","0,0",2,0,19507888,Corredores Asociados
140000000,3880,170732,ElBosque,LeonXIII12592casaAcomuñaelbosque,9,4,165,300,4,"1,3","0,3",1,1,19506323,BP Consulting Chile
272035660,7540,331751,Huechuraba,Caminolaviña,4,3,140,140,2,"0,7","0,1",3,1,19505738,Corredores Asociados
490674400,13600,598383,Santiago,Toesca,15,4,386,386,,"0,4","0,1",2,0,19505411,Corredores Asociados
111844900,3100,136396,Santiago,Irarrazabal,2,2,50,50,1,"1,6","0,3",1,1,19505399,Corredores Asociados
